entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
200027,Warrior,Spider Sorrow Handaxe,2,62,100,tank,1h_axe,1h_axe,13,0,38997,25203,96,0,51.6,,0,,0,0,0,13
200028,Warrior,War Pauldrons of the Violet Star,2,49,50,tank,armor,,3,4,26825,14851,51,159,0.0,,0,,0,0,0,8
200029,Warrior,The Charred Girdle,2,27,31,strength_dps,armor,,6,3,27777,9840,31,40,0.0,,0,,0,0,0,5
200030,Warrior,Titan Axe of Borean Tundra,3,47,53,strength_dps,2h_axe,2h_axe,17,1,28794,13003,56,0,45.469,,0,,0,0,0,47
200031,Warrior,Ghostly Great Maul of Freya Garden,2,77,180,tank,2h_mace,2h_mace,17,5,50322,36513,178,0,134.429,,0,,0,0,0,16
200032,Warrior,Sable Great Gauntlets,3,56,58,strength_dps,armor,,10,4,28740,11745,56,175,0.0,,0,,0,0,0,48
200033,Warrior,Carapace of the Halls of Reflection,3,80,213,strength_dps,armor,,5,4,58776,46057,213,1663,0.0,,0,,0,0,0,54
200034,Warrior,Baneful Warplate of Violet Watch,2,44,46,tank,armor,,5,4,27348,9966,45,240,0.0,,0,,0,0,0,8
200035,Warrior,"Battle Mace, Violet Thorn",2,35,37,strength_dps,1h_mace,1h_mace,13,4,28531,15226,37,0,19.722,,0,,0,0,0,26
200036,Warrior,Storm Rime Leggings,2,29,33,strength_dps,armor,,7,3,9242,3843,34,78,0.0,,0,,0,0,0,25
200037,Warrior,"Waistplate, Grim Fury",2,67,119,strength_dps,armor,,6,4,44346,25022,120,370,0.0,,0,,0,0,0,14
200038,Warrior,Soulkeeper's Leggings,2,30,31,strength_dps,armor,,7,3,27028,14757,32,70,0.0,,0,,0,0,0,25
200039,Warrior,Blighted Legguards,2,4,9,tank,armor,,7,3,26948,9599,10,17,0.0,,0,,0,0,0,21
200040,Warrior,Dragon Queen's Shadowwoven Eye,2,27,29,strength_dps,trinket,,12,0,6338,3002,30,0,0.0,,0,,0,0,0,24
200041,Warrior,"Promise, Bloodfire Scar",2,19,24,tank,finger,,11,0,6012,1076,25,0,0.0,,0,,0,0,0,23
200042,Warrior,First Knight's Woeful Great Aegis,2,71,136,tank,shield,,14,6,51454,35865,138,3339,0.0,2,0,,0,0,2936,34
200043,Warrior,Frost-rimed Grand Axe,2,5,10,tank,2h_axe,2h_axe,17,1,8531,4562,10,0,7.121,,0,,0,0,0,1
200044,Warrior,Vambraces of the Blood Promise,2,15,20,strength_dps,armor,,9,3,27007,14743,22,15,0.0,,0,,0,0,0,22
200045,Warrior,Ancient Queen's Torc,2,27,31,tank,neck,,2,0,9853,7427,31,0,0.0,,0,,0,0,0,5
200046,Warrior,Greaves of Wyrm Crown,4,80,200,tank,armor,,7,4,55833,40842,200,1478,0.0,8|4,0,,0,0,3358,68
200047,Warrior,"Cuirass, Hammer Doom",2,48,54,tank,armor,,5,4,26820,14844,54,289,0.0,,0,,0,0,0,9
200048,Warrior,Pauldrons of Raven Spirit,3,74,155,strength_dps,armor,,3,4,49876,39172,154,718,0.0,4,0,,0,0,3263,53
200049,Warrior,Great Gauntlets of the Scarlet Bastion,3,77,182,strength_dps,armor,,10,4,53007,41356,187,699,0.0,2,0,,0,0,2927,54
200050,Warrior,"War Leggings, Fel Creed",3,17,19,strength_dps,armor,,7,3,9742,6087,24,44,0.0,,0,,0,0,0,41
200051,Warrior,Bloodfang Sun Cape,2,64,107,tank,back,,16,1,44458,31792,108,48,0.0,,0,,0,0,0,14
200052,Warrior,The Consecrated Shoulderguards,3,16,22,strength_dps,armor,,3,3,52161,39897,25,38,0.0,,0,,0,0,0,41
200053,Warrior,Highblade of Astral Gate,2,17,19,tank,2h_sword,2h_sword,17,8,20196,3487,19,0,12.969,,0,,0,0,0,22
200054,Warrior,"Great Warblade, Sun Grasp",2,11,14,strength_dps,2h_sword,2h_sword,17,8,20087,28164,15,0,9.324,,0,,0,0,0,21
200055,Warrior,"Warhelm, Sky Rend",2,33,35,strength_dps,armor,,1,3,25991,9870,36,71,0.0,,0,,0,0,0,5
200056,Warrior,Moon Queen's Pauldrons,2,74,161,strength_dps,armor,,3,4,54821,40956,154,659,0.0,,0,,0,0,0,16
200057,Warrior,The Borean Boots,2,26,29,tank,armor,,8,3,27035,14756,29,43,0.0,,0,,0,0,0,24
200058,Warrior,Bleak Woe Gauntlets,3,61,92,tank,armor,,10,4,43684,31176,91,298,0.0,,0,,0,0,0,50
200059,Warrior,Armored War Leggings of the Dragon Guard,2,70,131,strength_dps,armor,,7,4,51658,36296,130,735,0.0,,0,,0,0,0,15
200060,Warrior,Choker of the Midnight Moon,3,47,51,tank,neck,,2,0,6546,4743,50,0,0.0,,0,,0,0,0,47
200061,Warrior,The Scarlet Warbelt,3,69,122,strength_dps,armor,,6,4,38687,23510,113,417,0.0,2,0,,0,0,3015,52
200062,Warrior,Silver King's Starlit Girdle,2,2,6,tank,armor,,6,3,7563,5328,15,6,0.0,,0,,0,0,0,1
200063,Warrior,Battlelord's Bloodsoaked Warboots,2,27,33,tank,armor,,8,3,25980,9864,36,50,0.0,,0,,0,0,0,5
200064,Warrior,Dawnkeeper's Gloves of the Ice Moon,2,32,35,strength_dps,armor,,10,3,27060,15570,36,47,0.0,,0,,0,0,0,25
200065,Warrior,Arcane Bringerless Greaves,3,54,56,tank,armor,,7,4,19843,11802,58,292,0.0,,0,,0,0,0,48
200066,Warrior,"Ringlet, Steel Bite",2,24,28,strength_dps,finger,,11,0,9846,1462,25,0,0.0,,0,,0,0,0,24
200067,Warrior,Rune-carved Boots,2,19,23,tank,armor,,8,3,27009,14742,24,34,0.0,,0,,0,0,0,23
200068,Warrior,Warpriest's Solemn Girdle,2,74,157,strength_dps,armor,,6,4,52376,39849,158,526,0.0,,0,,0,0,0,16
200069,Warrior,"Seal Ring, Crimson Legacy",2,79,189,tank,finger,,11,0,56558,43926,174,0,0.0,,0,,0,0,0,16
200070,Warrior,Silverforged War Greaves of Wyrmrest,3,63,103,strength_dps,armor,,8,4,43147,27420,103,397,0.0,,0,,0,0,0,52
200071,Warrior,Raider Fingerband of the War King,3,77,174,strength_dps,finger,,11,0,56035,43191,174,0,0.0,,0,,0,0,0,54
200072,Warrior,Gauntlets of the Forgotten Watch,3,24,25,strength_dps,armor,,10,3,27778,12994,23,37,0.0,,0,,0,0,0,41
200073,Warrior,Emberwarden's Mountainborn Leggings,2,3,4,strength_dps,armor,,7,3,26941,15477,11,7,0.0,,0,,0,0,0,1
200074,Warrior,Rimebound Great Hauberk,2,20,21,strength_dps,armor,,5,3,27004,15488,21,51,0.0,,0,,0,0,0,23
200075,Warrior,Moonlord's Warhelm,2,31,33,strength_dps,armor,,1,3,30091,7420,33,64,0.0,,0,,0,0,0,5
200076,Warrior,Battle Girdle of Crusader Oath,4,80,239,strength_dps,armor,,6,4,59695,45241,239,1030,0.0,4,0,,0,0,2927,69
200077,Warrior,Winterguard's Talisman,3,48,49,tank,neck,,2,0,31633,19159,51,0,0.0,,0,,0,0,0,46
200078,Warrior,Sollerets of First Flame,4,80,200,tank,armor,,8,4,55650,40878,200,1003,0.0,8,0,,0,0,2868,68
200079,Warrior,"Broad Axe, Unbroken Will",4,80,232,tank,1h_axe,1h_axe,13,0,58932,42238,232,0,190.0,,0,,0,0,0,69
200080,Warrior,Thunderlord's Dustbound Waistguard,2,22,23,tank,armor,,6,3,25771,9814,24,28,0.0,,0,,0,0,0,23
200081,Warrior,Twilightcaller's Badge,2,66,112,tank,trinket,,12,0,41858,30293,111,0,0.0,,0,,0,0,0,14
200082,Warrior,Blood Plate Hoop,3,52,58,tank,finger,,11,0,1225,13373,60,0,0.0,,0,,0,0,0,48
200083,Warrior,Northwarden's Ominous Battle Girdle,4,76,173,tank,armor,,6,4,55301,43860,171,709,0.0,,0,,0,0,0,67
200084,Warrior,Bearwarden's Handplates,3,69,120,tank,armor,,10,4,48201,34700,115,398,0.0,,0,,0,0,0,52
200085,Warrior,Violet Warden's Wildwoven War Leggings,3,65,111,tank,armor,,7,4,43037,27870,115,677,0.0,,0,,0,0,0,52
200086,Warrior,Scarlet Hex Signet Ring,4,35,38,strength_dps,finger,,11,0,14438,1447,46,0,0.0,,0,,0,0,0,61
200087,Warrior,Ruthless Handguards of the Frozen Heart,2,46,48,tank,armor,,10,4,27428,10129,50,118,0.0,,0,,0,0,0,28
200088,Warrior,Deathknight's Cuirass of the Ebon Banner,3,78,187,tank,armor,,5,4,56789,44407,187,1426,0.0,,0,,0,0,0,54
200089,Warrior,Cursed Shroud of the Frenzyheart Hill,4,80,213,strength_dps,back,,16,1,54673,40722,213,138,0.0,8,0,spell-effects,40206,53820,3308,69
200090,Warrior,Waistplate of the Argent Tournament,4,80,239,tank,armor,,6,4,59695,45241,239,991,0.0,4,0,,0,0,2868,69
200091,Warrior,Handplates of Dragon Pact,3,67,114,strength_dps,armor,,10,4,42869,27798,115,375,0.0,,0,,0,0,0,52
200092,Warrior,"Thorned Warbracers, Stonecaller's Oath",3,78,182,strength_dps,armor,,9,4,51710,41354,187,424,0.0,,0,,0,0,0,54
200093,Warrior,Handplates of Broken Gate,2,44,45,strength_dps,armor,,10,4,27901,14905,45,114,0.0,,0,,0,0,0,27
200094,Warrior,"Signet, East Whisper",2,56,57,tank,finger,,11,0,23435,13283,59,0,0.0,,0,,0,0,0,10
200095,Warrior,Raider War Sword of Last King,2,13,15,strength_dps,1h_sword,1h_sword,13,7,20160,7329,15,0,7.619,,0,,0,0,0,1
200096,Warrior,Gorget of Last Memory,2,21,22,strength_dps,neck,,2,0,34491,21933,22,0,0.0,,0,,0,0,0,3
200097,Warrior,"Shoulderplates, Dragon Veil",3,62,99,tank,armor,,3,4,43743,31247,88,428,0.0,,0,,0,0,0,52
200098,Warrior,Sun King's Belt of the Cold Moon,2,31,33,strength_dps,armor,,6,3,27045,15539,30,43,0.0,,0,,0,0,0,5
200099,Warrior,Worldwarden's Bracers,2,34,41,strength_dps,armor,,9,3,7005,4745,40,34,0.0,,0,,0,0,0,7
200100,Warrior,"Gorget, Bloodfang Stone",2,65,109,tank,neck,,2,0,7570,31790,108,0,0.0,,0,,0,0,0,14
200101,Warrior,Tombbound Faceguard of Moon Path,2,44,45,strength_dps,armor,,1,4,34495,20640,45,166,0.0,,0,,0,0,0,27
200102,Warrior,Great Warbow of the Netherstorm,2,55,58,strength_dps,bow,bow,15,2,25603,13175,60,0,34.2,,0,,0,0,0,10
200103,Warrior,Vrykul Armplates of Construct Wing,3,56,62,tank,armor,,3,4,31049,16516,63,230,0.0,,0,,0,0,0,48
200104,Warrior,Medallion of the Blood Tide,3,45,46,strength_dps,neck,,2,0,6546,4743,50,0,0.0,,0,,0,0,0,46
200105,Warrior,Runewarden's Legplates,4,53,55,tank,armor,,7,4,31023,16867,66,313,0.0,,0,,0,0,0,63
200106,Warrior,Gold Keeper Mail,2,20,22,tank,armor,,20,3,53970,43056,0,57,0.0,,0,,0,0,0,3
200107,Warrior,Ravenlord's Surcoat of the Last Promise,3,25,29,strength_dps,armor,,5,3,23540,2870,29,81,0.0,,0,,0,0,0,42
200108,Warrior,Silver Queen's Bracers,3,70,128,tank,armor,,9,4,42650,30057,128,274,0.0,,0,,0,0,0,53
200109,Warrior,Veiled War Mantle of the Deep Hall,2,32,35,strength_dps,armor,,3,3,9424,3841,35,60,0.0,,0,,0,0,0,5
200110,Warrior,Bloodied Footplates,2,46,49,tank,armor,,8,4,28172,9646,49,150,0.0,,0,,0,0,0,8
200111,Warrior,Pauldrons of the Broken Crown,3,71,136,strength_dps,armor,,3,4,45970,30490,136,633,0.0,,0,,0,0,0,53
200112,Warrior,Ashwarden's Mantle of the Scholomance,2,60,90,strength_dps,back,,16,1,38589,25033,90,39,0.0,,0,,0,0,0,13
200113,Warrior,Gauntlets of the Iron Giant,2,60,92,tank,armor,,10,4,49765,24953,93,274,0.0,,0,,0,0,0,32
200114,Warrior,Runed Wargrips,2,9,15,tank,armor,,10,3,26985,14726,18,18,0.0,,0,,0,0,0,1
200115,Warrior,"Shoulderplates, Lionheart Hail",3,51,52,tank,armor,,3,4,23704,13166,60,193,0.0,,0,,0,0,0,47
200116,Warrior,Deathless Runesword of Black Forge,2,55,57,strength_dps,1h_sword,1h_sword,13,7,26432,15705,57,0,34.038,,0,,0,0,0,10
200117,Warrior,Blacksmith's Mark,2,13,17,tank,finger,,11,0,6011,5351,20,0,0.0,,0,,0,0,0,22
200118,Warrior,First Knight's Sunsteel Handguards,2,5,10,tank,armor,,10,3,25850,3472,12,12,0.0,,0,,0,0,0,1
200119,Warrior,"Chausses, Frozen Oath",2,27,33,tank,armor,,7,3,28290,15470,29,76,0.0,,0,,0,0,0,5
200120,Warrior,"Greaves, Wildfire Rebuke",2,49,53,tank,armor,,8,4,23483,12021,54,155,0.0,,0,,0,0,0,9
200121,Warrior,Ebon War Leggings of the First Watch,2,38,41,strength_dps,armor,,7,3,27121,15607,44,98,0.0,,0,,0,0,0,27
200122,Warrior,Crypt Vigil Legguards,3,79,193,tank,armor,,7,4,56183,44240,187,1338,0.0,,0,,0,0,0,54
200123,Warrior,Warbelt of the Wild Watch,3,47,49,strength_dps,armor,,6,4,29966,16723,58,143,0.0,,0,,0,0,0,46
200124,Warrior,"Helm, Frost Bolt",3,71,141,strength_dps,armor,,1,4,54816,40942,142,732,0.0,,0,,0,0,0,53
200125,Warrior,The Watchful Carapace,3,74,160,tank,armor,,5,4,51520,43279,167,1142,0.0,,0,,0,0,0,53
200126,Warrior,Earth Sun Effigy,3,58,85,tank,trinket,,12,0,39055,24376,91,0,0.0,,0,,0,0,0,50
200127,Warrior,Battlecloak of the Broken Crown,2,79,198,strength_dps,back,,16,1,54522,43283,200,105,0.0,,0,,0,0,0,35
200128,Warrior,Sorcerous Effigy of the Scourge March,2,42,49,strength_dps,trinket,,12,0,39918,21769,52,0,0.0,,0,,0,0,0,28
200129,Warrior,Spellbinder's Helm of the Broken Pact,4,80,239,tank,armor,,1,4,59706,45472,239,1500,0.0,8,0,,0,0,2932,69
200130,Warrior,Iron King's Hauberk,2,35,39,tank,armor,,5,3,46447,33251,39,103,0.0,,0,,0,0,0,6
200131,Warrior,Bloodfang Howl Key,2,39,43,strength_dps,trinket,,12,0,39914,21748,40,0,0.0,,0,,0,0,0,7
200132,Warrior,Raven Forge Colossal Blade,3,44,47,tank,2h_sword,2h_sword,17,8,23264,7960,52,0,40.156,,0,,0,0,0,46
200133,Warrior,Boots of Forgotten Dead,2,39,42,strength_dps,armor,,8,3,27787,9895,40,66,0.0,,0,,0,0,0,27
200134,Warrior,Plaguewarden's Mantle,3,43,50,tank,back,,16,1,22995,10843,54,22,0.0,,0,,0,0,0,46
200135,Warrior,Bracers of Wyrm King,2,25,29,strength_dps,armor,,9,3,12783,6665,26,23,0.0,,0,,0,0,0,24
200136,Warrior,Greaves of Sky Crown,2,73,147,strength_dps,armor,,8,4,54823,40949,146,561,0.0,,0,,0,0,0,15
200137,Warrior,Cruel Cape of Stormwind Keep,3,49,53,strength_dps,back,,16,1,32069,19527,53,24,0.0,,0,,0,0,0,47
200138,Warrior,Icecaller's Magebound Mantle,2,69,120,strength_dps,back,,16,1,50050,36403,130,55,0.0,,0,,0,0,0,14
200139,Warrior,Footguards of the Ruby Sanctum,2,16,22,tank,armor,,8,3,26970,15506,21,31,0.0,,0,,0,0,0,3
200140,Warrior,The Haunted Greatcloak,3,47,53,tank,back,,16,1,32068,19531,53,24,0.0,,0,,0,0,0,47
200141,Warrior,Grey Brand Shoulderplates,2,57,60,strength_dps,armor,,3,4,51501,34655,60,205,0.0,,0,,0,0,0,10
200142,Warrior,Runekeeper's Warrior-forged War Pauldrons,2,55,60,strength_dps,armor,,3,4,26864,14971,57,202,0.0,,0,,0,0,0,10
200143,Warrior,Pauldrons of Kings Promise,2,53,58,strength_dps,armor,,3,4,26364,10374,59,196,0.0,,0,,0,0,0,10
200144,Warrior,Nether Promise Circle,4,77,175,strength_dps,finger,,11,0,56035,43191,174,0,0.0,2,0,spell-effects,40293,40934,2868,67
200145,Warrior,The Rime-coated Greaves,3,58,85,tank,armor,,7,4,43144,24364,91,495,0.0,,0,,0,0,0,50
200146,Warrior,Sunfire Reaver Legplates,2,74,158,strength_dps,armor,,7,4,51955,36360,162,922,0.0,,0,,0,0,0,16
200147,Warrior,Collar of the Wild King,4,76,173,strength_dps,neck,,2,0,51719,35666,163,0,0.0,4,0,,0,0,2868,67
200148,Warrior,Battleplate Legguards of the Argent Watch,3,71,134,tank,armor,,7,4,50506,37743,130,795,0.0,,0,,0,0,0,53
200149,Warrior,Magebound Cuirass of the Frost Crown,2,75,164,strength_dps,armor,,5,4,52048,36357,162,1076,0.0,,0,,0,0,0,16
200150,Warrior,The Nightbound Waistguard,3,53,56,strength_dps,armor,,6,4,29966,16723,58,167,0.0,,0,,0,0,0,48
200151,Warrior,"Greatcloak, Frostfire Fall",2,17,24,tank,back,,16,1,15165,4790,25,9,0.0,,0,,0,0,0,23
200152,Warrior,Dragon Queen's Stonebound Hoop,2,70,133,strength_dps,finger,,11,0,51230,37526,138,0,0.0,,0,,0,0,0,15
200153,Warrior,Hauberk of the Construct Wing,2,7,10,strength_dps,armor,,5,3,3057,6336,13,23,0.0,,0,,0,0,0,1
200154,Warrior,Warwarden's Nameless Hauberk,2,19,25,strength_dps,armor,,5,3,27010,14744,28,63,0.0,,0,,0,0,0,3
200155,Warrior,"Pendant, Broken Hammer",3,62,96,tank,neck,,2,0,38560,25954,97,0,0.0,,0,,0,0,0,50
200156,Warrior,Rimekeeper's Earthen Shroud,3,58,85,strength_dps,back,,16,1,38548,24379,91,41,0.0,,0,,0,0,0,50
200157,Warrior,Vigilant Handguards of the Death Lord,3,48,54,strength_dps,armor,,10,4,28740,11745,56,163,0.0,,0,,0,0,0,47
200158,Warrior,Dusty Faceguard of Stone Crown,4,78,188,strength_dps,armor,,1,4,56269,44296,200,1168,0.0,,0,,0,0,0,68
200159,Warrior,Worldkeeper's Sunsteel Waistguard,3,28,35,tank,armor,,6,3,34394,20126,33,53,0.0,,0,,0,0,0,43
200160,Warrior,Earthshard Requiem Handguards,3,77,183,strength_dps,armor,,10,4,55758,44121,187,665,0.0,,0,,0,0,0,54
200161,Warrior,Scourged Breastplate,2,73,150,strength_dps,armor,,5,4,56373,38524,146,935,0.0,2,0,,0,0,2873,15
200162,Warrior,Icewarden's Carapace of the Shadow Ritual,2,44,48,tank,armor,,5,4,26636,14939,46,246,0.0,,0,,0,0,0,8
200163,Warrior,The Goldsteel Bracers,2,62,99,tank,armor,,9,4,39801,24973,99,171,0.0,,0,,0,0,0,13
200164,Warrior,Vambraces of Golden Light,3,36,41,strength_dps,armor,,9,3,18427,9388,40,38,0.0,,0,,0,0,0,45
200165,Warrior,Briarwoven Greaves of the Gilded Crown,2,38,44,strength_dps,armor,,8,3,26090,7542,46,69,0.0,,0,,0,0,0,27
200166,Warrior,South March Chestplate,2,67,114,tank,armor,,5,4,40688,25016,117,682,0.0,,0,,0,0,0,14
200167,Warrior,Hunting Bow of Iron Giant,3,80,200,strength_dps,bow,bow,15,2,50515,37050,187,0,119.5,2,0,,0,0,3263,54
200168,Warrior,Witchcaller's Surcoat,2,5,8,tank,armor,,5,3,13090,3471,10,18,0.0,,0,,0,0,0,1
200169,Warrior,Grimkeeper's Soldierly Bracers,3,52,53,strength_dps,armor,,9,4,29925,17746,51,96,0.0,,0,,0,0,0,47
200170,Warrior,Warwarden's Chausses of the Demon Lord,2,18,21,tank,armor,,7,3,26986,14727,19,47,0.0,,0,,0,0,0,23
200171,Warrior,The Deathless Legplates,2,50,55,tank,armor,,7,4,26831,14962,54,260,0.0,,0,,0,0,0,9
200172,Warrior,The Stoneward Headguard,2,30,37,strength_dps,armor,,1,3,27052,14765,38,72,0.0,,0,,0,0,0,6
200173,Warrior,Coil of the Eagle Spirit,2,39,41,strength_dps,finger,,11,0,26391,15689,35,0,0.0,,0,,0,0,0,7
200174,Warrior,Ancient Cry Greatbow,3,24,26,strength_dps,bow,bow,15,2,20673,3021,25,0,16.923,,0,,0,0,0,42
200175,Warrior,"Wargrips, Gold Leaf",4,80,226,tank,armor,,10,4,59427,46155,226,945,0.0,,0,,0,0,0,69
200176,Warrior,"Warbelt, Rune Rage",4,49,51,strength_dps,armor,,6,4,32264,19826,61,162,0.0,,0,,0,0,0,63
200177,Warrior,Loop of the Wind King,2,60,88,strength_dps,finger,,11,0,38674,28044,90,0,0.0,,0,,0,0,0,13
200178,Warrior,Fierce War Hatchet of Ashen March,2,31,33,tank,1h_axe,1h_axe,13,0,7494,9608,31,0,16.667,,0,,0,0,0,5
200179,Warrior,Patient Headguard,2,27,28,strength_dps,armor,,1,3,27191,14753,33,54,0.0,,0,,0,0,0,24
200180,Warrior,Embercaller's Vambraces,2,19,21,strength_dps,armor,,9,3,27007,14743,22,15,0.0,,0,,0,0,0,23
200181,Warrior,Titan Hammer of Ashen Pact,2,6,12,tank,2h_mace,2h_mace,17,5,38269,26052,16,0,7.656,,0,,0,0,0,1
200182,Warrior,Shattered Spark Warbracers,3,49,53,tank,armor,,9,4,29925,17746,51,89,0.0,,0,,0,0,0,47
200183,Warrior,Wyrmhide Mantle of Crusaders Coliseum,3,77,179,strength_dps,back,,16,1,51531,38614,183,103,0.0,,0,,0,0,0,54
200184,Warrior,Faded Rune Band of the Grim Oath,2,55,57,strength_dps,finger,,11,0,15422,7553,48,0,0.0,,0,,0,0,0,10
200185,Warrior,Brilliant Wristplates of the Stormcaller,2,72,143,tank,armor,,9,4,56321,37472,138,271,0.0,,0,,0,0,0,15
200186,Warrior,Veil of the Fallen Star,2,78,184,tank,back,,16,1,50061,36415,178,95,0.0,,0,,0,0,0,16
200187,Warrior,Anvilkeeper's Ethereal Wrist Chains,3,26,30,strength_dps,armor,,9,3,10402,3228,26,26,0.0,,0,,0,0,0,42
200188,Warrior,The Cryptborn Glaive,3,56,57,tank,polearm,polearm,17,6,12562,13056,56,0,48.906,,0,,0,0,0,48
200189,Warrior,Carapace of the Golden Moon,3,71,139,strength_dps,armor,,5,4,56330,37505,138,1012,0.0,,0,,0,0,0,53
200190,Warrior,Flamecaller's Legguards of the Mana Tide,2,37,44,tank,armor,,7,3,27327,15616,46,110,0.0,,0,,0,0,0,7
200191,Warrior,Wargrips of Crimson Watch,2,13,20,strength_dps,armor,,10,3,26973,15509,21,25,0.0,,0,,0,0,0,2
200192,Warrior,Dreaming Grips,2,17,19,tank,armor,,10,3,13484,9787,19,24,0.0,,0,,0,0,0,22
200193,Warrior,Shattered Pendant of the Twilight Reach,3,36,37,strength_dps,neck,,2,0,30799,18442,35,0,0.0,,0,,0,0,0,44
200194,Warrior,Leggings of the Fallen Watch,3,4,7,strength_dps,armor,,7,3,26955,15485,14,15,0.0,,0,,0,0,0,41
200195,Warrior,Watchful War Leggings,3,30,32,strength_dps,armor,,7,3,28317,9625,37,86,0.0,,0,,0,0,0,43
200196,Warrior,Wyrm King's Soldierly Carapace,3,70,134,strength_dps,armor,,5,4,46998,33473,133,966,0.0,8,0,,0,0,2936,53
200197,Warrior,"Warboots, Mist Bane",2,9,13,strength_dps,armor,,8,3,35399,22993,15,18,0.0,,0,,0,0,0,1
200198,Warrior,Dalaran Token,3,75,162,tank,trinket,,12,0,56513,44015,174,0,0.0,,0,,0,0,0,53
200199,Warrior,Cuirass of Argent Vanguard,2,45,46,strength_dps,armor,,5,4,16109,7930,46,237,0.0,,0,,0,0,0,28
200200,Warrior,Defiant Veil,2,13,14,tank,back,,16,1,23020,3511,15,5,0.0,,0,,0,0,0,1
200201,Warrior,Seal Ring of Ebon Watch,2,28,35,tank,finger,,11,0,6486,4135,35,0,0.0,,0,,0,0,0,25
