ID,ClassID,SubclassID,SoundOverrideSubclassID,Material,DisplayInfoID,InventoryType,SheatheType
200065,4,4,-1,6,19843,7,0
200066,4,0,-1,4,9846,11,0
200067,4,3,-1,5,27009,8,0
200068,4,4,-1,6,52376,6,0
200069,4,0,-1,4,56558,11,0
200070,4,4,-1,6,43147,8,0
200071,4,0,-1,4,56035,11,0
200072,4,3,-1,5,27778,10,0
200073,4,3,-1,5,26941,7,0
200074,4,3,-1,5,27004,5,0
200075,4,3,-1,5,30091,1,0
200076,4,4,-1,6,59695,6,0
200077,4,0,-1,4,31633,2,0
200078,4,4,-1,6,55650,8,0
200079,2,0,-1,0,58932,13,3
200080,4,3,-1,5,25771,6,0
200081,4,0,-1,4,41858,12,0
200082,4,0,-1,4,1225,11,0
200083,4,4,-1,6,55301,6,0
200084,4,4,-1,6,48201,10,0
200085,4,4,-1,6,43037,7,0
200086,4,0,-1,4,14438,11,0
200087,4,4,-1,6,27428,10,0
200088,4,4,-1,6,56789,5,0
200089,4,1,-1,7,54673,16,0
200090,4,4,-1,6,59695,6,0
200091,4,4,-1,6,42869,10,0
200092,4,4,-1,6,51710,9,0
200093,4,4,-1,6,27901,10,0
200094,4,0,-1,4,23435,11,0
200095,2,7,-1,0,20160,13,3
200096,4,0,-1,4,34491,2,0
200097,4,4,-1,6,43743,3,0
200098,4,3,-1,5,27045,6,0
200099,4,3,-1,5,7005,9,0
200100,4,0,-1,4,7570,2,0
200101,4,4,-1,6,34495,1,0
200102,2,2,-1,0,25603,15,0
200103,4,4,-1,6,31049,3,0
200104,4,0,-1,4,6546,2,0
200105,4,4,-1,6,31023,7,0
200106,4,3,-1,5,53970,20,0
200107,4,3,-1,5,23540,5,0
200108,4,4,-1,6,42650,9,0
200109,4,3,-1,5,9424,3,0
200110,4,4,-1,6,28172,8,0
200111,4,4,-1,6,45970,3,0
200112,4,1,-1,7,38589,16,0
200113,4,4,-1,6,49765,10,0
200114,4,3,-1,5,26985,10,0
200115,4,4,-1,6,23704,3,0
200116,2,7,-1,0,26432,13,3
200117,4,0,-1,4,6011,11,0
200118,4,3,-1,5,25850,10,0
200119,4,3,-1,5,28290,7,0
200120,4,4,-1,6,23483,8,0
200121,4,3,-1,5,27121,7,0
200122,4,4,-1,6,56183,7,0
200123,4,4,-1,6,29966,6,0
200124,4,4,-1,6,54816,1,0
200125,4,4,-1,6,51520,5,0
200126,4,0,-1,4,39055,12,0
200127,4,1,-1,7,54522,16,0
200128,4,0,-1,4,39918,12,0
200129,4,4,-1,6,59706,1,0
200130,4,3,-1,5,46447,5,0
200131,4,0,-1,4,39914,12,0
200132,2,8,-1,0,23264,17,1
200133,4,3,-1,5,27787,8,0
200134,4,1,-1,7,22995,16,0
200135,4,3,-1,5,12783,9,0
200136,4,4,-1,6,54823,8,0
200137,4,1,-1,7,32069,16,0
200138,4,1,-1,7,50050,16,0
200139,4,3,-1,5,26970,8,0
200140,4,1,-1,7,32068,16,0
200141,4,4,-1,6,51501,3,0
200142,4,4,-1,6,26864,3,0
200143,4,4,-1,6,26364,3,0
200144,4,0,-1,4,56035,11,0
200145,4,4,-1,6,43144,7,0
200146,4,4,-1,6,51955,7,0
200147,4,0,-1,4,51719,2,0
200148,4,4,-1,6,50506,7,0
200149,4,4,-1,6,52048,5,0
200150,4,4,-1,6,29966,6,0
200151,4,1,-1,7,15165,16,0
200152,4,0,-1,4,51230,11,0
200153,4,3,-1,5,3057,5,0
200154,4,3,-1,5,27010,5,0
200155,4,0,-1,4,38560,2,0
200156,4,1,-1,7,38548,16,0
200157,4,4,-1,6,28740,10,0
200158,4,4,-1,6,56269,1,0
200159,4,3,-1,5,34394,6,0
200160,4,4,-1,6,55758,10,0
200161,4,4,-1,6,56373,5,0
200162,4,4,-1,6,26636,5,0
200163,4,4,-1,6,39801,9,0
200164,4,3,-1,5,18427,9,0
200165,4,3,-1,5,26090,8,0
200166,4,4,-1,6,40688,5,0
200167,2,2,-1,0,50515,15,0
200168,4,3,-1,5,13090,5,0
200169,4,4,-1,6,29925,9,0
200170,4,3,-1,5,26986,7,0
200171,4,4,-1,6,26831,7,0
200172,4,3,-1,5,27052,1,0
200173,4,0,-1,4,26391,11,0
200174,2,2,-1,0,20673,15,0
200175,4,4,-1,6,59427,10,0
200176,4,4,-1,6,32264,6,0
200177,4,0,-1,4,38674,11,0
200178,2,0,-1,0,7494,13,3
200179,4,3,-1,5,27191,1,0
200180,4,3,-1,5,27007,9,0
200181,2,5,-1,0,38269,17,1
200182,4,4,-1,6,29925,9,0
200183,4,1,-1,7,51531,16,0
200184,4,0,-1,4,15422,11,0
200185,4,4,-1,6,56321,9,0
200186,4,1,-1,7,50061,16,0
200187,4,3,-1,5,10402,9,0
200188,2,6,-1,0,12562,17,1
200189,4,4,-1,6,56330,5,0
200190,4,3,-1,5,27327,7,0
200191,4,3,-1,5,26973,10,0
200192,4,3,-1,5,13484,10,0
200193,4,0,-1,4,30799,2,0
200194,4,3,-1,5,26955,7,0
200195,4,3,-1,5,28317,7,0
200196,4,4,-1,6,46998,5,0
200197,4,3,-1,5,35399,8,0
200198,4,0,-1,4,56513,12,0
200199,4,4,-1,6,16109,5,0
200200,4,1,-1,7,23020,16,0
200201,4,0,-1,4,6486,11,0
200202,4,4,-1,6,56097,3,0
200203,4,4,-1,6,56354,10,0
200204,4,3,-1,5,18427,9,0
200205,4,1,-1,7,27653,16,0
200206,4,3,-1,5,25769,5,0
200207,4,4,-1,6,32906,1,0
200208,4,0,-1,4,9851,11,0
200209,4,0,-1,4,31633,2,0
200210,4,4,-1,6,54821,3,0
200211,4,4,-1,6,27348,5,0
200212,4,0,-1,4,31906,11,0
200213,4,4,-1,6,44224,6,0
200214,4,1,-1,7,56207,16,0
200215,4,4,-1,6,40537,1,0
200216,4,4,-1,6,43274,7,0
200217,4,0,-1,4,7271,2,0
200218,4,3,-1,5,25778,8,0
200219,4,0,-1,4,9823,11,0
200220,2,8,-1,0,44893,17,1
200221,4,4,-1,6,29959,6,0
200222,2,7,-1,0,18270,13,3
200223,4,3,-1,5,15810,1,0
200224,4,4,-1,6,51772,10,0
200225,4,3,-1,5,6847,6,0
200226,4,1,-1,7,26991,16,0
200227,4,1,-1,7,27850,16,0
200228,4,0,-1,4,53194,2,0
200229,4,4,-1,6,28136,8,0
200230,4,3,-1,5,26969,6,0
200231,4,1,-1,7,31632,16,0
200232,4,0,-1,4,54488,11,0
200233,4,3,-1,5,26965,3,0
200234,4,0,-1,4,32008,2,0
200235,4,3,-1,5,26990,5,0
200236,4,3,-1,5,27030,3,0
200237,4,0,-1,4,3258,11,0
200238,2,0,-1,0,19401,13,3
200239,4,3,-1,5,15288,1,0
200240,4,3,-1,5,7932,6,0
200241,4,3,-1,5,9406,10,0
200242,4,4,-1,6,19759,1,0
200243,4,0,-1,4,23608,11,0
200244,4,0,-1,4,18397,11,0
200245,4,3,-1,5,6864,6,0
200246,4,1,-1,7,32069,16,0
200247,4,4,-1,6,44447,6,0
200248,4,4,-1,6,27829,8,0
200249,4,3,-1,5,37200,7,0
200250,4,6,-1,1,13863,14,4
200251,4,3,-1,5,9738,7,0
200252,4,4,-1,6,44272,9,0
200253,4,4,-1,6,29959,6,0
200254,4,1,-1,7,57171,16,0
200255,4,3,-1,5,11626,10,0
200256,4,4,-1,6,27405,8,0
200257,4,3,-1,5,12784,8,0
200258,2,4,-1,0,64744,13,3
200259,2,7,-1,0,28570,13,3
200260,4,0,-1,4,53142,12,0
200261,4,4,-1,6,49510,1,0
200262,4,4,-1,6,53110,10,0
200263,2,1,-1,0,22734,17,1
200264,4,4,-1,6,52052,8,0
200265,4,4,-1,6,27366,1,0
200266,2,1,-1,0,52456,17,1
200267,4,0,-1,4,20625,12,0
200268,4,3,-1,5,46452,8,0
200269,4,3,-1,5,26036,10,0
200270,4,1,-1,7,56070,16,0
200271,4,0,-1,4,41448,11,0
200272,4,3,-1,5,18339,10,0
200273,4,4,-1,6,29000,10,0
200274,4,4,-1,6,26856,6,0
200275,4,0,-1,4,56781,2,0
200276,4,4,-1,6,59051,5,0
200277,4,4,-1,6,31173,10,0
200278,4,4,-1,6,52931,5,0
200279,4,0,-1,4,15150,12,0
200280,4,0,-1,4,7248,12,0
200281,4,4,-1,6,27430,7,0
200282,4,3,-1,5,25806,3,0
200283,4,4,-1,6,51601,6,0
200284,4,3,-1,5,26972,5,0
200285,4,4,-1,6,24102,5,0
200286,4,1,-1,7,27152,16,0
200287,4,3,-1,5,27074,9,0
200288,4,3,-1,5,26936,5,0
200289,4,3,-1,5,12944,5,0
200290,4,0,-1,4,59321,12,0
200291,4,4,-1,6,31085,3,0
200292,4,4,-1,6,41186,3,0
200293,4,3,-1,5,26036,10,0
200294,2,5,-1,0,58911,17,1
200295,4,4,-1,6,56362,8,0
200296,4,4,-1,6,51770,3,0
200297,4,6,-1,1,2210,14,4
200298,4,4,-1,6,30854,8,0
200299,4,4,-1,6,26891,7,0
200300,4,4,-1,6,19760,9,0
200301,4,4,-1,6,30721,10,0
200302,4,3,-1,5,18431,8,0
200303,4,3,-1,5,27894,6,0
200304,4,3,-1,5,25786,9,0
200305,4,4,-1,6,52568,8,0
200306,4,0,-1,4,9857,2,0
200307,4,4,-1,6,47991,7,0
200308,4,4,-1,6,41920,8,0
200309,4,0,-1,4,7248,12,0
200310,4,0,-1,4,64173,11,0
200311,4,3,-1,5,27045,6,0
200312,4,3,-1,5,18364,10,0
200313,4,3,-1,5,6991,10,0
200314,2,0,-1,0,19297,13,3
200315,4,0,-1,4,6502,2,0
200316,4,4,-1,6,48355,6,0
200317,4,3,-1,5,26932,7,0
200318,4,0,-1,4,53407,2,0
200319,2,8,-1,0,35392,17,1
200320,4,3,-1,5,27115,8,0
200321,4,4,-1,6,26869,9,0
200322,4,4,-1,6,54507,6,0
200323,4,3,-1,5,27014,3,0
200324,4,3,-1,5,10434,8,0
200325,4,3,-1,5,27001,8,0
200326,4,4,-1,6,27906,1,0
200327,4,4,-1,6,43040,1,0
200328,4,4,-1,6,27371,3,0
200329,4,0,-1,4,39914,12,0
200330,4,3,-1,5,27774,1,0
200331,4,3,-1,5,22687,7,0
200332,2,18,-1,0,49202,26,0
200333,4,4,-1,6,27375,6,0
200334,4,4,-1,6,31626,7,0
200335,4,3,-1,5,22685,9,0
200336,4,4,-1,6,51628,8,0
200337,4,0,-1,4,58821,12,0
200338,4,4,-1,6,42832,9,0
200339,4,4,-1,6,51950,3,0
200340,4,4,-1,6,27512,1,0
200341,4,3,-1,5,13278,1,0
200342,2,0,-1,0,28834,13,3
200343,2,7,-1,0,58966,13,3
200344,4,3,-1,5,8749,6,0
200345,4,0,-1,4,9854,2,0
200346,4,0,-1,4,54488,11,0
200347,4,4,-1,6,49686,1,0
200348,4,0,-1,4,14436,11,0
200349,4,4,-1,6,43143,6,0
200350,4,4,-1,6,26158,6,0
200351,4,4,-1,6,52393,1,0
200352,4,3,-1,5,27898,1,0
200353,4,4,-1,6,39708,6,0
200354,4,0,-1,4,17776,12,0
200355,4,3,-1,5,12986,3,0
200356,4,3,-1,5,12595,5,0
200357,4,0,-1,4,44086,11,0
200358,4,4,-1,6,59702,7,0
200359,4,1,-1,7,18133,16,0
200360,4,4,-1,6,29970,10,0
200361,4,4,-1,6,21961,7,0
200362,4,0,-1,4,7544,11,0
200363,4,0,-1,4,32008,2,0
200364,4,3,-1,5,22685,9,0
200365,4,0,-1,4,33262,2,0
200366,4,3,-1,5,25776,9,0
200367,4,3,-1,5,11935,8,0
200368,4,1,-1,7,44599,16,0
200369,4,0,-1,4,51719,2,0
200370,4,1,-1,7,45191,16,0
200371,4,4,-1,6,34564,1,0
200372,4,4,-1,6,29000,10,0
200373,2,0,-1,0,22885,13,3
200374,4,4,-1,6,26827,5,0
200375,4,4,-1,6,47759,1,0
200376,2,0,-1,0,28782,13,3
200377,4,4,-1,6,31626,7,0
200378,4,3,-1,5,25991,1,0
200379,4,4,-1,6,27749,1,0
200380,4,4,-1,6,27381,10,0
200381,4,3,-1,5,685,7,0
200382,4,1,-1,7,23059,16,0
200383,4,4,-1,6,39080,3,0
200384,4,0,-1,4,41858,12,0
200385,4,0,-1,4,30661,11,0
200386,4,4,-1,6,22752,9,0
200387,4,0,-1,4,9823,11,0
200388,4,0,-1,4,48504,12,0
200389,4,0,-1,4,51278,11,0
200390,4,3,-1,5,27097,7,0
200391,4,3,-1,5,26089,10,0
200392,4,4,-1,6,46463,7,0
200393,4,3,-1,5,25798,5,0
200394,4,4,-1,6,29880,7,0
200395,4,4,-1,6,29970,10,0
200396,4,3,-1,5,15810,1,0
200397,4,4,-1,6,27423,1,0
200398,4,4,-1,6,27190,10,0
200399,2,1,-1,0,50339,17,1
200400,4,3,-1,5,3058,7,0
200401,4,4,-1,6,56392,6,0
200402,4,0,-1,4,9658,2,0
200403,4,1,-1,7,44634,16,0
200404,4,4,-1,6,39866,10,0
200405,4,0,-1,4,22293,12,0
200406,4,0,-1,4,32087,2,0
200407,4,4,-1,6,43699,9,0
200408,4,1,-1,7,55000,16,0
200409,4,4,-1,6,51657,8,0
200410,4,3,-1,5,12783,9,0
200411,4,4,-1,6,26334,10,0
200412,4,0,-1,4,39120,11,0
200413,4,0,-1,4,56035,11,0
200414,4,4,-1,6,52931,5,0
200415,4,4,-1,6,27338,1,0
200416,4,4,-1,6,43684,10,0
200417,4,3,-1,5,9424,3,0
200418,4,0,-1,4,43108,12,0
200419,4,3,-1,5,18339,10,0
200420,4,4,-1,6,41964,10,0
200421,4,4,-1,6,28686,6,0
200422,4,4,-1,6,27425,8,0
200423,4,3,-1,5,6931,8,0
200424,4,1,-1,7,27980,16,0
200425,4,0,-1,4,31604,2,0
200426,4,1,-1,7,38813,16,0
200427,4,1,-1,7,50974,16,0
200428,4,1,-1,7,40777,16,0
200429,4,0,-1,4,32713,2,0
200430,4,4,-1,6,27378,3,0
200431,4,4,-1,6,27364,10,0
200432,4,4,-1,6,30821,1,0
200433,4,3,-1,5,11563,5,0
200434,4,4,-1,6,27360,7,0
200435,4,4,-1,6,16124,10,0
200436,4,0,-1,4,18365,11,0
200437,4,4,-1,6,27390,10,0
200438,4,3,-1,5,27029,6,0
200439,4,4,-1,6,27186,1,0
200440,4,3,-1,5,11269,8,0
200441,4,4,-1,6,34708,8,0
200442,4,4,-1,6,41604,7,0
200443,4,3,-1,5,6842,10,0
200444,4,4,-1,6,43699,9,0
200445,4,4,-1,6,53672,8,0
200446,2,1,-1,0,19306,17,1
200447,4,4,-1,6,43730,6,0
200448,2,4,-1,0,19721,13,3
200449,4,4,-1,6,58270,10,0
200450,4,4,-1,6,28360,1,0
200451,4,3,-1,5,23531,3,0
200452,4,4,-1,6,39612,6,0
200453,4,4,-1,6,40651,3,0
200454,4,4,-1,6,56505,5,0
200455,4,3,-1,5,25757,6,0
200456,4,3,-1,5,6847,6,0
200457,4,0,-1,4,17918,2,0
200458,4,3,-1,5,25758,9,0
200459,4,3,-1,5,25818,9,0
200460,4,3,-1,5,27890,7,0
200461,4,1,-1,7,23023,16,0
200462,4,3,-1,5,26998,7,0
200463,4,4,-1,6,27405,8,0
200464,4,3,-1,5,25767,6,0
200465,4,0,-1,4,37552,12,0
200466,4,0,-1,4,9838,11,0
200467,4,4,-1,6,42353,1,0
200468,4,0,-1,4,52405,11,0
200469,4,0,-1,4,52454,2,0
200470,4,4,-1,6,42860,1,0
200471,4,3,-1,5,38268,5,0
200472,4,4,-1,6,56526,6,0
200473,4,4,-1,6,56371,5,0
200474,4,1,-1,7,23085,16,0
200475,4,3,-1,5,26944,8,0
200476,2,4,-1,0,19776,13,3
200477,4,4,-1,6,51459,7,0
200478,4,4,-1,6,39802,3,0
200479,4,4,-1,6,45407,3,0
200480,4,3,-1,5,27080,3,0
200481,4,3,-1,5,24982,9,0
200482,4,0,-1,4,31906,11,0
200483,4,4,-1,6,55015,8,0
200484,4,4,-1,6,28224,6,0
200485,4,0,-1,4,23521,12,0
200486,4,0,-1,4,7248,12,0
200487,4,4,-1,6,27404,1,0
200488,4,4,-1,6,55493,1,0
200489,4,3,-1,5,25775,6,0
200490,2,8,-1,0,50599,17,1
200491,4,3,-1,5,27066,9,0
200492,4,3,-1,5,13279,1,0
200493,4,4,-1,6,53235,5,0
200494,4,0,-1,4,14436,11,0
200495,4,4,-1,6,49766,7,0
200496,2,6,-1,0,40368,17,1
200497,4,3,-1,5,27039,5,0
200498,4,0,-1,4,23763,12,0
200499,2,8,-1,0,21775,17,1
200500,4,4,-1,6,39870,7,0
200501,4,4,-1,6,30675,5,0
200502,2,0,-1,0,8485,13,3
200503,4,3,-1,5,27326,10,0
200504,4,1,-1,7,44458,16,0
200505,4,0,-1,4,9854,2,0
200506,4,3,-1,5,53970,20,0
200507,4,1,-1,7,15166,16,0
200508,4,3,-1,5,26982,9,0
200509,4,4,-1,6,26840,7,0
200510,4,1,-1,7,23038,16,0
200511,4,3,-1,5,25895,6,0
200512,4,4,-1,6,42867,1,0
200513,4,1,-1,7,28433,16,0
200514,4,3,-1,5,26982,9,0
200515,4,3,-1,5,22688,5,0
200516,4,0,-1,4,57687,12,0
200517,4,0,-1,4,49267,2,0
200518,4,3,-1,5,11525,7,0
200519,4,4,-1,6,33705,5,0
200520,4,4,-1,6,49766,7,0
200521,2,5,-1,0,28540,17,1
200522,4,1,-1,7,38976,16,0
200523,4,3,-1,5,15324,1,0
200524,2,8,-1,0,20251,17,1
200525,4,0,-1,4,1399,2,0
200526,4,0,-1,4,45851,12,0
200527,4,0,-1,4,43104,11,0
200528,2,8,-1,0,20193,17,1
200529,4,4,-1,6,19843,7,0
200530,4,3,-1,5,28448,6,0
200531,4,0,-1,4,9843,11,0
200532,4,4,-1,6,43684,10,0
200533,4,3,-1,5,28444,3,0
200534,2,4,-1,0,50210,13,3
200535,2,8,-1,0,9055,17,1
200536,4,0,-1,4,45351,2,0
200537,4,4,-1,6,29972,7,0
200538,4,3,-1,5,9378,9,0
200539,4,0,-1,4,52373,11,0
200540,4,3,-1,5,13279,1,0
200541,2,0,-1,0,38723,13,3
200542,4,4,-1,6,30675,5,0
200543,4,4,-1,6,48355,6,0
200544,4,0,-1,4,22753,12,0
200545,4,0,-1,4,53407,2,0
200546,4,4,-1,6,44272,9,0
200547,4,0,-1,4,9843,11,0
200548,2,5,-1,0,28540,17,1
200549,4,4,-1,6,48797,5,0
200550,4,3,-1,5,25808,9,0
200551,4,3,-1,5,25771,6,0
200552,4,3,-1,5,15517,1,0
200553,4,3,-1,5,27118,5,0
200554,4,3,-1,5,27001,8,0
200555,4,1,-1,7,23014,16,0
200556,4,3,-1,5,30681,3,0
200557,4,1,-1,7,52783,16,0
200558,4,4,-1,6,16109,5,0
200559,4,4,-1,6,43274,7,0
200560,4,3,-1,5,26941,7,0
200561,4,4,-1,6,27351,10,0
200562,2,5,-1,0,5233,17,1
200563,4,4,-1,6,39644,10,0
200564,4,3,-1,5,27120,8,0
200565,4,0,-1,4,9849,11,0
200566,4,0,-1,4,7248,12,0
200567,4,4,-1,6,47988,7,0
200568,4,4,-1,6,44106,8,0
200569,4,4,-1,6,26872,10,0
200570,4,4,-1,6,40769,5,0
200571,4,3,-1,5,27083,1,0
200572,4,3,-1,5,31832,20,0
200573,4,4,-1,6,28351,3,0
200574,2,8,-1,0,20078,17,1
200575,4,4,-1,6,51932,10,0
200576,4,3,-1,5,15327,1,0
200577,2,18,-1,0,39864,26,0
200578,4,0,-1,4,33262,2,0
200579,4,3,-1,5,27094,6,0
200580,4,4,-1,6,30686,10,0
200581,4,4,-1,6,42214,1,0
200582,4,3,-1,5,25819,10,0
200583,2,5,-1,0,15468,17,1
200584,4,3,-1,5,26969,6,0
200585,4,4,-1,6,39801,9,0
200586,4,3,-1,5,28437,7,0
200587,4,3,-1,5,6841,8,0
200588,4,0,-1,4,32678,11,0
200589,4,3,-1,5,6977,9,0
200590,4,3,-1,5,26944,8,0
200591,4,3,-1,5,27058,9,0
200592,4,3,-1,5,23540,5,0
200593,4,3,-1,5,13279,1,0
200594,4,4,-1,6,43730,6,0
200595,4,3,-1,5,16515,10,0
200596,4,3,-1,5,9417,9,0
200597,4,4,-1,6,52998,9,0
200598,4,1,-1,7,23133,16,0
200599,4,3,-1,5,22688,5,0
200600,4,0,-1,4,11990,11,0
200601,4,0,-1,4,3666,11,0
200602,2,5,-1,0,39408,17,1
200603,4,3,-1,5,15517,1,0
200604,4,3,-1,5,685,7,0
200605,4,0,-1,4,9849,11,0
200606,4,4,-1,6,59075,6,0
200607,4,0,-1,4,32714,2,0
200608,4,1,-1,7,23044,16,0
200609,2,8,-1,0,26585,17,1
200610,4,4,-1,6,27399,6,0
200611,4,3,-1,5,15731,5,0
200612,4,3,-1,5,27778,10,0
200613,2,0,-1,0,8496,13,3
200614,2,1,-1,0,22221,17,1
200615,4,3,-1,5,28444,3,0
200616,4,3,-1,5,30092,1,0
200617,4,3,-1,5,6847,6,0
200618,4,3,-1,5,28250,7,0
200619,4,4,-1,6,51615,7,0
200620,4,0,-1,4,12643,11,0
200621,4,1,-1,7,28693,16,0
200622,4,4,-1,6,42877,9,0
200623,4,3,-1,5,15288,1,0
200624,2,0,-1,0,56240,13,3
200625,2,0,-1,0,28566,13,3
200626,4,4,-1,6,48032,10,0
200627,4,1,-1,7,27858,16,0
200628,4,3,-1,5,35399,8,0
200629,2,8,-1,0,53938,17,1
200630,4,3,-1,5,28156,9,0
200631,4,4,-1,6,52058,9,0
200632,4,3,-1,5,27096,3,0
200633,4,4,-1,6,42215,1,0
200634,4,3,-1,5,28454,3,0
200635,4,3,-1,5,12960,5,0
200636,4,3,-1,5,25896,7,0
200637,4,0,-1,4,33262,2,0
200638,4,1,-1,7,51256,16,0
200639,4,3,-1,5,9424,3,0
200640,4,3,-1,5,26982,9,0
200641,4,0,-1,4,6497,2,0
200642,2,8,-1,0,37050,17,1
200643,4,4,-1,6,32906,1,0
200644,4,0,-1,4,32716,2,0
200645,4,1,-1,7,56697,16,0
200646,4,4,-1,6,41372,1,0
200647,4,4,-1,6,43142,5,0
200648,4,4,-1,6,53002,9,0
200649,4,0,-1,4,9845,11,0
200650,4,4,-1,6,26830,10,0
200651,4,3,-1,5,35399,8,0
200652,4,0,-1,4,39432,2,0
200653,4,4,-1,6,44447,6,0
200654,4,3,-1,5,25801,5,0
200655,4,3,-1,5,26941,7,0
200656,2,5,-1,0,18324,17,1
200657,4,0,-1,4,49005,11,0
200658,4,4,-1,6,24509,3,0
200659,4,3,-1,5,28156,9,0
200660,2,6,-1,0,7480,17,1
200661,4,0,-1,4,51458,11,0
200662,4,4,-1,6,27330,5,0
200663,4,4,-1,6,46865,3,0
200664,4,1,-1,7,15148,16,0
200665,4,4,-1,6,54074,10,0
200666,4,4,-1,6,44422,3,0
200667,4,3,-1,5,10402,9,0
200668,4,1,-1,7,23107,16,0
200669,4,4,-1,6,27380,8,0
200670,4,4,-1,6,52063,6,0
200671,4,3,-1,5,26936,5,0
200672,4,3,-1,5,26944,8,0
200673,4,4,-1,6,28694,5,0
200674,4,3,-1,5,36997,5,0
200675,4,4,-1,6,58776,5,0
200676,4,3,-1,5,13090,5,0
200677,4,1,-1,7,25993,16,0
200678,4,3,-1,5,7932,6,0
200679,4,3,-1,5,13484,10,0
200680,4,4,-1,6,45972,5,0
200681,4,1,-1,7,26126,16,0
200682,4,3,-1,5,16080,5,0
200683,4,3,-1,5,22685,9,0
200684,4,4,-1,6,24068,8,0
200685,2,4,-1,0,19741,13,3
200686,4,0,-1,4,56103,11,0
200687,4,3,-1,5,25850,10,0
200688,4,6,-1,1,50511,14,4
200689,4,0,-1,4,39128,11,0
200690,4,3,-1,5,24557,1,0
200691,4,3,-1,5,27001,8,0
200692,4,4,-1,6,44422,3,0
200693,4,1,-1,7,32071,16,0
200694,2,8,-1,0,20252,17,1
200695,2,0,-1,0,50066,13,3
200696,4,1,-1,7,28298,16,0
200697,4,4,-1,6,55300,10,0
200698,4,4,-1,6,50015,3,0
200699,4,4,-1,6,42307,10,0
200700,2,7,-1,0,22232,13,3
200701,4,4,-1,6,47416,9,0
200702,4,3,-1,5,27110,6,0
200703,4,4,-1,6,44275,10,0
200704,2,5,-1,0,41952,17,1
200705,4,4,-1,6,40651,3,0
200706,4,4,-1,6,26830,10,0
200707,4,0,-1,4,29842,2,0
200708,4,3,-1,5,16086,8,0
200709,4,4,-1,6,27383,7,0
200710,4,0,-1,4,31631,12,0
200711,4,4,-1,6,43141,9,0
200712,4,3,-1,5,13011,5,0
200713,4,4,-1,6,34708,8,0
200714,4,0,-1,4,14436,11,0
200715,4,4,-1,6,24509,3,0
200716,4,4,-1,6,26645,3,0
200717,4,4,-1,6,28640,6,0
200718,4,1,-1,7,32071,16,0
200719,4,3,-1,5,26983,8,0
200720,4,4,-1,6,26819,6,0
200721,4,4,-1,6,24110,9,0
200722,4,3,-1,5,26948,7,0
200723,4,0,-1,4,37552,12,0
200724,4,3,-1,5,27893,3,0
200725,4,4,-1,6,43734,8,0
200726,4,3,-1,5,3043,7,0
200727,4,1,-1,7,55663,16,0
200728,4,3,-1,5,32038,8,0
200729,4,4,-1,6,54050,6,0
200730,4,4,-1,6,56391,6,0
