ID,ClassID,SubclassID,SoundOverrideSubclassID,Material,DisplayInfoID,InventoryType,SheatheType
200222,4,3,-1,5,25786,9,0
200223,4,3,-1,5,12948,10,0
200224,4,3,-1,5,48756,20,0
200225,4,4,-1,6,62004,9,0
200226,4,4,-1,6,54828,7,0
200227,4,1,-1,7,50062,16,0
200228,4,4,-1,6,27383,7,0
200229,4,1,-1,7,52402,16,0
200230,4,4,-1,6,43743,3,0
200231,4,4,-1,6,59209,6,0
200232,4,0,-1,4,6502,2,0
200233,2,0,-1,0,19396,13,3
200234,4,4,-1,6,56321,9,0
200235,2,2,-1,0,9060,15,0
200236,4,0,-1,4,53407,2,0
200237,4,4,-1,6,57271,8,0
200238,4,4,-1,6,35555,9,0
200239,4,3,-1,5,15517,1,0
200240,4,3,-1,5,13052,3,0
200241,4,3,-1,5,25769,5,0
200242,2,6,-1,0,25633,17,1
200243,4,3,-1,5,25852,6,0
200244,4,0,-1,4,30799,2,0
200245,4,3,-1,5,16731,10,0
200246,4,0,-1,4,54488,11,0
200247,4,6,-1,1,18374,14,4
200248,4,4,-1,6,19843,7,0
200249,4,3,-1,5,26982,9,0
200250,4,3,-1,5,25804,8,0
200251,4,3,-1,5,32822,8,0
200252,2,0,-1,0,19134,13,3
200253,4,1,-1,7,28652,16,0
200254,4,4,-1,6,27358,10,0
200255,4,3,-1,5,27328,8,0
200256,4,4,-1,6,37302,3,0
200257,4,3,-1,5,16081,3,0
200258,4,3,-1,5,27076,7,0
200259,4,0,-1,4,11990,11,0
200260,4,4,-1,6,61525,5,0
200261,4,4,-1,6,28725,3,0
200262,4,3,-1,5,6931,8,0
200263,4,3,-1,5,22689,5,0
200264,4,0,-1,4,6484,12,0
200265,4,4,-1,6,61372,8,0
200266,4,4,-1,6,52997,7,0
200267,4,0,-1,4,49267,2,0
200268,4,3,-1,5,6977,9,0
200269,4,3,-1,5,26933,5,0
200270,4,0,-1,4,40044,11,0
200271,4,4,-1,6,43147,8,0
200272,4,1,-1,7,29916,16,0
200273,4,3,-1,5,28662,1,0
200274,4,4,-1,6,53809,6,0
200275,4,3,-1,5,9390,10,0
200276,4,4,-1,6,27418,6,0
200277,4,4,-1,6,21961,7,0
200278,4,0,-1,4,17918,2,0
200279,4,4,-1,6,31213,9,0
200280,4,4,-1,6,27876,3,0
200281,4,1,-1,7,51925,16,0
200282,4,3,-1,5,27789,1,0
200283,4,0,-1,4,34491,2,0
200284,4,0,-1,4,34491,2,0
200285,4,3,-1,5,12965,5,0
200286,4,6,-1,1,23419,14,4
200287,4,3,-1,5,9390,10,0
200288,4,4,-1,6,27426,9,0
200289,4,3,-1,5,15517,1,0
200290,4,3,-1,5,25757,6,0
200291,4,0,-1,4,43104,11,0
200292,2,7,-1,0,50509,13,3
200293,4,3,-1,5,25767,6,0
200294,4,4,-1,6,44275,10,0
200295,4,3,-1,5,27047,8,0
200296,4,0,-1,4,43105,2,0
200297,4,3,-1,5,26982,9,0
200298,4,4,-1,6,56097,3,0
200299,2,0,-1,0,28459,13,3
200300,4,3,-1,5,26936,5,0
200301,4,3,-1,5,27060,10,0
200302,4,0,-1,4,14437,2,0
200303,4,3,-1,5,6931,8,0
200304,4,4,-1,6,41928,1,0
200305,4,4,-1,6,26792,6,0
200306,4,3,-1,5,4723,5,0
200307,4,3,-1,5,13279,1,0
200308,4,3,-1,5,18256,10,0
200309,4,3,-1,5,27083,1,0
200310,4,0,-1,4,24646,11,0
200311,2,7,-1,0,44546,13,3
200312,4,4,-1,6,52304,1,0
200313,4,3,-1,5,27117,6,0
200314,4,3,-1,5,27071,3,0
200315,4,6,-1,1,38258,14,4
200316,4,3,-1,5,27029,6,0
200317,4,0,-1,4,18365,11,0
200318,4,4,-1,6,27833,10,0
200319,4,0,-1,4,43101,12,0
200320,4,0,-1,4,64254,12,0
200321,4,4,-1,6,51671,7,0
200322,4,0,-1,4,43340,11,0
200323,4,1,-1,7,48871,16,0
200324,4,4,-1,6,37801,10,0
200325,4,4,-1,6,56216,6,0
200326,4,0,-1,4,43104,11,0
200327,4,0,-1,4,43535,2,0
200328,4,4,-1,6,39803,6,0
200329,4,3,-1,5,23530,5,0
200330,4,4,-1,6,33853,7,0
200331,4,3,-1,5,15288,1,0
200332,4,4,-1,6,38359,5,0
200333,4,3,-1,5,26968,7,0
200334,4,3,-1,5,25820,7,0
200335,4,0,-1,4,1225,11,0
200336,4,4,-1,6,28357,9,0
200337,4,4,-1,6,29969,5,0
200338,4,0,-1,4,39682,2,0
200339,4,4,-1,6,48740,1,0
200340,4,0,-1,4,38541,11,0
200341,4,3,-1,5,27792,6,0
200342,4,3,-1,5,6864,6,0
200343,4,0,-1,4,37430,11,0
200344,4,3,-1,5,7193,7,0
200345,4,0,-1,4,53291,12,0
200346,4,4,-1,6,26332,5,0
200347,4,3,-1,5,6971,3,0
200348,4,3,-1,5,25897,3,0
200349,4,4,-1,6,51652,5,0
200350,2,6,-1,0,37410,17,1
200351,4,3,-1,5,26984,5,0
200352,4,4,-1,6,45179,1,0
200353,4,4,-1,6,43199,3,0
200354,2,8,-1,0,50330,17,1
200355,4,3,-1,5,16084,1,0
200356,4,4,-1,6,26641,7,0
200357,4,4,-1,6,27829,8,0
200358,4,0,-1,4,32714,2,0
200359,4,3,-1,5,28317,7,0
200360,2,7,-1,0,46839,13,3
200361,4,0,-1,4,23713,2,0
200362,4,4,-1,6,50615,1,0
200363,4,4,-1,6,55723,1,0
200364,4,3,-1,5,25757,6,0
200365,4,3,-1,5,13279,1,0
200366,4,1,-1,7,23142,16,0
200367,4,0,-1,4,35367,11,0
200368,4,0,-1,4,9854,2,0
200369,4,4,-1,6,44349,8,0
200370,4,0,-1,4,21804,12,0
200371,4,6,-1,1,4400,14,4
200372,4,3,-1,5,25790,3,0
200373,4,3,-1,5,18256,10,0
200374,4,3,-1,5,6883,10,0
200375,4,3,-1,5,8749,6,0
200376,4,1,-1,7,18968,16,0
200377,4,4,-1,6,52213,9,0
200378,4,3,-1,5,26936,5,0
200379,4,0,-1,4,43095,11,0
200380,4,4,-1,6,44424,5,0
200381,4,3,-1,5,25804,8,0
200382,4,3,-1,5,26965,3,0
200383,4,4,-1,6,54881,10,0
200384,4,4,-1,6,27906,1,0
200385,4,3,-1,5,15333,1,0
200386,4,4,-1,6,51084,8,0
200387,4,4,-1,6,26870,6,0
200388,4,0,-1,4,34491,2,0
200389,4,0,-1,4,33808,11,0
200390,4,3,-1,5,26986,7,0
200391,2,7,-1,0,8274,13,3
200392,4,1,-1,7,27607,16,0
200393,4,3,-1,5,24564,10,0
200394,4,3,-1,5,27001,8,0
200395,4,0,-1,4,14432,11,0
200396,4,4,-1,6,55826,3,0
200397,4,4,-1,6,51499,7,0
200398,4,0,-1,4,53407,2,0
200399,4,0,-1,4,34491,2,0
200400,4,4,-1,6,49765,10,0
200401,4,4,-1,6,56600,10,0
200402,2,8,-1,0,26591,17,1
200403,4,4,-1,6,28824,9,0
200404,4,0,-1,4,51243,11,0
200405,4,0,-1,4,9657,2,0
200406,4,3,-1,5,26986,7,0
200407,4,3,-1,5,25980,8,0
200408,4,4,-1,6,39612,6,0
200409,4,0,-1,4,6539,2,0
200410,4,4,-1,6,55758,10,0
200411,4,3,-1,5,26941,7,0
200412,4,3,-1,5,28448,6,0
200413,4,4,-1,6,28089,5,0
200414,4,4,-1,6,40770,10,0
200415,4,0,-1,4,7570,2,0
200416,4,3,-1,5,27777,6,0
200417,4,4,-1,6,26894,3,0
200418,4,1,-1,7,35446,16,0
200419,4,0,-1,4,9838,11,0
200420,4,3,-1,5,26163,7,0
200421,4,4,-1,6,37441,10,0
200422,4,4,-1,6,51628,8,0
200423,4,3,-1,5,7554,8,0
200424,4,0,-1,4,4006,2,0
200425,4,4,-1,6,33604,7,0
200426,2,6,-1,0,42057,17,1
200427,4,4,-1,6,62007,6,0
200428,4,4,-1,6,42833,6,0
200429,4,4,-1,6,21717,1,0
200430,4,4,-1,6,26792,6,0
200431,2,5,-1,0,5226,17,1
200432,2,7,-1,0,28346,13,3
200433,4,3,-1,5,25812,7,0
200434,4,3,-1,5,12906,1,0
200435,4,3,-1,5,22689,5,0
200436,4,3,-1,5,26073,9,0
200437,4,4,-1,6,54784,6,0
200438,4,4,-1,6,45715,10,0
200439,4,3,-1,5,37200,7,0
200440,2,1,-1,0,23228,17,1
200441,4,4,-1,6,28985,1,0
200442,4,4,-1,6,26337,3,0
200443,4,3,-1,5,18333,3,0
200444,4,3,-1,5,28452,8,0
200445,4,4,-1,6,27383,7,0
200446,4,1,-1,7,52423,16,0
200447,4,6,-1,1,26176,14,4
200448,4,3,-1,5,26249,7,0
200449,4,3,-1,5,18364,10,0
200450,4,0,-1,4,19785,12,0
200451,4,4,-1,6,26645,3,0
200452,4,4,-1,6,64853,3,0
200453,4,1,-1,7,27051,16,0
200454,4,0,-1,4,2854,11,0
200455,4,3,-1,5,25778,8,0
200456,2,1,-1,0,55712,17,1
200457,4,4,-1,6,50016,3,0
200458,4,0,-1,4,34491,2,0
200459,4,3,-1,5,27121,7,0
200460,4,0,-1,4,17918,2,0
200461,4,3,-1,5,26970,8,0
200462,2,8,-1,0,40691,17,1
200463,4,4,-1,6,41550,10,0
200464,4,4,-1,6,26342,3,0
200465,4,4,-1,6,51527,1,0
200466,4,4,-1,6,42862,6,0
200467,4,4,-1,6,41604,7,0
200468,4,3,-1,5,15324,1,0
200469,4,3,-1,5,27009,8,0
200470,4,4,-1,6,41964,10,0
200471,4,4,-1,6,54827,5,0
200472,2,8,-1,0,26586,17,1
200473,4,4,-1,6,56386,3,0
200474,4,3,-1,5,35399,8,0
200475,2,8,-1,0,41789,17,1
200476,4,4,-1,6,41964,10,0
200477,2,1,-1,0,22222,17,1
200478,4,3,-1,5,27035,8,0
200479,4,3,-1,5,28250,7,0
200480,4,3,-1,5,26073,9,0
200481,4,3,-1,5,26948,7,0
200482,4,3,-1,5,38268,5,0
200483,4,1,-1,7,24985,16,0
200484,2,1,-1,0,28460,17,1
200485,4,3,-1,5,35399,8,0
200486,4,0,-1,4,21115,12,0
200487,4,4,-1,6,52500,1,0
200488,4,4,-1,6,26387,5,0
200489,4,4,-1,6,49510,1,0
200490,4,3,-1,5,28662,1,0
200491,4,0,-1,4,30696,2,0
200492,4,4,-1,6,53001,8,0
200493,2,7,-1,0,20214,13,3
200494,4,4,-1,6,56180,7,0
200495,2,1,-1,0,41631,17,1
200496,4,1,-1,7,23030,16,0
200497,4,0,-1,4,18308,2,0
200498,4,4,-1,6,43715,8,0
200499,4,4,-1,6,46039,6,0
200500,4,1,-1,7,48871,16,0
200501,2,18,-1,0,25608,26,0
200502,4,3,-1,5,22480,5,0
200503,4,3,-1,5,22256,6,0
200504,4,3,-1,5,22480,5,0
200505,4,4,-1,6,39709,8,0
200506,4,4,-1,6,33603,5,0
200507,4,4,-1,6,19742,8,0
200508,4,4,-1,6,51133,9,0
200509,4,4,-1,6,55696,3,0
200510,4,0,-1,4,30799,2,0
200511,4,0,-1,4,51275,11,0
200512,4,4,-1,6,29911,1,0
200513,4,3,-1,5,3057,5,0
200514,4,3,-1,5,13564,1,0
200515,4,4,-1,6,41616,5,0
200516,4,4,-1,6,31191,7,0
200517,4,4,-1,6,41249,7,0
200518,4,3,-1,5,22689,5,0
200519,4,3,-1,5,15324,1,0
200520,4,3,-1,5,12948,10,0
200521,4,4,-1,6,28335,5,0
200522,4,4,-1,6,55772,10,0
200523,4,0,-1,4,7899,2,0
200524,4,0,-1,4,15421,2,0
200525,4,3,-1,5,6885,8,0
200526,4,0,-1,4,37549,12,0
200527,4,3,-1,5,12795,7,0
200528,4,0,-1,4,9843,11,0
200529,4,0,-1,4,6502,12,0
200530,4,4,-1,6,55306,3,0
200531,4,3,-1,5,9390,10,0
200532,4,3,-1,5,25850,10,0
200533,4,3,-1,5,26995,7,0
200534,4,4,-1,6,26830,10,0
200535,4,3,-1,5,36997,5,0
200536,4,4,-1,6,43692,1,0
200537,4,4,-1,6,27375,6,0
200538,4,3,-1,5,26933,5,0
200539,4,0,-1,4,60692,12,0
200540,4,4,-1,6,16113,8,0
200541,4,3,-1,5,15517,1,0
200542,4,1,-1,7,23069,16,0
200543,4,4,-1,6,51516,10,0
200544,4,3,-1,5,27035,8,0
200545,4,3,-1,5,27035,8,0
200546,4,0,-1,4,21632,12,0
200547,4,4,-1,6,58860,3,0
200548,4,4,-1,6,43672,10,0
200549,4,4,-1,6,56789,5,0
200550,2,0,-1,0,8459,13,3
200551,4,0,-1,4,31633,2,0
200552,4,3,-1,5,6977,9,0
200553,4,0,-1,4,52419,2,0
200554,4,3,-1,5,16084,1,0
200555,4,4,-1,6,27360,7,0
200556,4,0,-1,4,48007,12,0
200557,4,4,-1,6,55772,10,0
200558,4,3,-1,5,26944,8,0
200559,4,3,-1,5,6883,10,0
200560,4,3,-1,5,13090,5,0
200561,4,4,-1,6,43144,7,0
200562,4,3,-1,5,30681,3,0
200563,4,0,-1,4,57689,12,0
200564,4,0,-1,4,38556,12,0
200565,4,4,-1,6,28783,1,0
200566,4,0,-1,4,15420,2,0
200567,4,0,-1,4,14433,11,0
200568,4,1,-1,7,28054,16,0
200569,2,4,-1,0,28521,13,3
200570,4,4,-1,6,42168,8,0
200571,4,4,-1,6,39870,7,0
200572,4,3,-1,5,25868,7,0
200573,4,3,-1,5,6883,10,0
200574,4,4,-1,6,42668,3,0
200575,4,0,-1,4,35438,11,0
200576,4,0,-1,4,14437,2,0
200577,4,4,-1,6,28740,10,0
200578,4,3,-1,5,27008,6,0
200579,4,4,-1,6,38684,9,0
200580,4,3,-1,5,28238,8,0
200581,4,0,-1,4,64205,2,0
200582,4,3,-1,5,8678,5,0
200583,4,3,-1,5,12945,5,0
200584,2,0,-1,0,55906,13,3
200585,4,4,-1,6,29003,10,0
200586,4,4,-1,6,35177,3,0
200587,4,4,-1,6,28343,9,0
200588,2,4,-1,0,28508,13,3
200589,4,4,-1,6,19996,6,0
200590,4,0,-1,4,52459,11,0
200591,4,3,-1,5,27045,6,0
200592,4,0,-1,4,56873,11,0
200593,4,0,-1,4,7397,12,0
200594,4,4,-1,6,48253,9,0
200595,4,0,-1,4,51458,11,0
200596,4,0,-1,4,35358,2,0
200597,4,4,-1,6,26352,10,0
200598,4,3,-1,5,26936,5,0
200599,4,3,-1,5,22685,9,0
200600,4,4,-1,6,52568,8,0
200601,2,0,-1,0,50074,13,3
200602,4,3,-1,5,11935,8,0
200603,4,4,-1,6,36780,1,0
200604,4,4,-1,6,64789,8,0
200605,4,6,-1,1,18488,14,4
200606,2,0,-1,0,41974,13,3
200607,4,4,-1,6,41532,7,0
200608,4,4,-1,6,42351,3,0
200609,4,0,-1,4,31906,11,0
200610,4,4,-1,6,52063,6,0
200611,4,4,-1,6,27379,1,0
200612,4,3,-1,5,25787,5,0
200613,4,4,-1,6,24393,5,0
200614,4,3,-1,5,25768,7,0
200615,4,0,-1,4,50376,11,0
200616,4,4,-1,6,44220,9,0
200617,4,4,-1,6,37508,7,0
200618,4,3,-1,5,25778,8,0
200619,4,0,-1,4,31633,2,0
200620,4,3,-1,5,25850,10,0
200621,4,3,-1,5,7554,8,0
200622,4,0,-1,4,7418,12,0
200623,4,6,-1,1,26046,14,4
200624,4,4,-1,6,49353,5,0
200625,4,0,-1,4,39920,12,0
200626,4,3,-1,5,22482,10,0
200627,4,4,-1,6,51269,8,0
200628,4,4,-1,6,39870,7,0
200629,4,0,-1,4,40386,12,0
200630,2,8,-1,0,38735,17,1
200631,4,4,-1,6,38689,8,0
200632,4,4,-1,6,51331,7,0
200633,4,4,-1,6,27430,7,0
200634,4,3,-1,5,12934,5,0
200635,4,0,-1,4,33287,2,0
200636,4,3,-1,5,11563,5,0
200637,4,3,-1,5,25852,6,0
200638,4,3,-1,5,7554,8,0
200639,4,3,-1,5,19049,5,0
200640,4,3,-1,5,12944,5,0
200641,4,0,-1,4,7397,12,0
200642,2,5,-1,0,28673,17,1
200643,4,3,-1,5,6864,6,0
200644,2,7,-1,0,51268,13,3
200645,4,4,-1,6,42876,1,0
200646,4,3,-1,5,29007,10,0
200647,4,4,-1,6,26257,1,0
200648,4,3,-1,5,28452,8,0
200649,4,1,-1,7,23069,16,0
200650,4,3,-1,5,24982,9,0
200651,4,3,-1,5,15492,1,0
200652,4,3,-1,5,27111,9,0
200653,4,4,-1,6,56183,7,0
200654,4,4,-1,6,46044,8,0
200655,4,4,-1,6,53002,9,0
200656,4,3,-1,5,25850,10,0
200657,4,3,-1,5,13279,1,0
200658,4,4,-1,6,27392,8,0
200659,4,4,-1,6,52450,5,0
200660,2,6,-1,0,38461,17,1
200661,4,3,-1,5,25757,6,0
200662,4,4,-1,6,64800,9,0
200663,4,3,-1,5,26078,3,0
200664,4,4,-1,6,59749,6,0
200665,2,1,-1,0,50339,17,1
200666,4,0,-1,4,40045,12,0
200667,4,4,-1,6,32718,6,0
200668,4,4,-1,6,52500,1,0
200669,4,3,-1,5,2922,7,0
200670,4,4,-1,6,27273,9,0
200671,4,3,-1,5,22481,7,0
200672,4,3,-1,5,25850,10,0
200673,2,7,-1,0,20215,13,3
200674,4,1,-1,7,23026,16,0
200675,4,0,-1,4,1317,12,0
200676,4,0,-1,4,29697,11,0
200677,4,4,-1,6,28824,9,0
200678,4,4,-1,6,40352,8,0
200679,4,4,-1,6,28304,3,0
200680,4,4,-1,6,39648,9,0
200681,4,0,-1,4,6497,2,0
200682,4,3,-1,5,7563,6,0
200683,4,0,-1,4,50547,12,0
200684,4,4,-1,6,24393,5,0
200685,4,0,-1,4,51275,11,0
200686,4,4,-1,6,28669,8,0
200687,4,4,-1,6,55771,7,0
200688,4,3,-1,5,6885,8,0
200689,4,1,-1,7,56537,16,0
200690,4,4,-1,6,39641,5,0
200691,4,4,-1,6,59205,9,0
200692,4,4,-1,6,59715,3,0
200693,4,1,-1,7,26977,16,0
200694,4,3,-1,5,27149,8,0
200695,2,4,-1,0,55574,13,3
200696,4,4,-1,6,40585,5,0
200697,4,1,-1,7,27673,16,0
200698,4,4,-1,6,40758,8,0
200699,4,4,-1,6,27430,7,0
200700,4,4,-1,6,26334,10,0
200701,4,4,-1,6,51636,9,0
200702,4,4,-1,6,26814,7,0
200703,4,3,-1,5,25897,3,0
200704,4,3,-1,5,4978,7,0
200705,4,3,-1,5,26249,7,0
200706,4,1,-1,7,27743,16,0
200707,4,4,-1,6,27416,5,0
200708,4,3,-1,5,34394,6,0
200709,4,4,-1,6,44019,6,0
200710,4,0,-1,4,9849,11,0
200711,4,3,-1,5,13090,5,0
200712,2,7,-1,0,56004,13,3
200713,2,8,-1,0,26590,17,1
200714,4,4,-1,6,27363,5,0
200715,4,1,-1,7,23001,16,0
200716,4,0,-1,4,15422,11,0
200717,4,3,-1,5,6842,10,0
200718,4,4,-1,6,64690,9,0
200719,4,3,-1,5,25797,9,0
200720,4,3,-1,5,27778,10,0
200721,4,3,-1,5,16223,10,0
200722,4,4,-1,6,55310,1,0
200723,4,3,-1,5,26185,10,0
200724,4,3,-1,5,28443,3,0
200725,4,0,-1,4,44237,12,0
200726,4,4,-1,6,27364,10,0
200727,4,3,-1,5,6931,8,0
200728,4,4,-1,6,51772,10,0
200729,4,0,-1,4,59311,12,0
200730,4,4,-1,6,38684,9,0
