profile_id,encounter,rank,pool_id,item_count,chance,quantity,loot_mode,item_level_min,item_level_max,parent_type,parent_entry
map_34_difficulty_0,trash,0,3110001,11,2.0,1,1,25,26,creature,1711
map_34_difficulty_0,trash,0,3110001,11,2.0,1,1,25,26,creature,1715
map_34_difficulty_0,trash,0,3110001,11,2.0,1,1,25,26,creature,1720
map_36_difficulty_0,boss_000161,0,3120000,31,2.0,1,1,20,21,creature,644
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,598
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,622
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,634
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,636
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,641
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,642
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,657
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,1725
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,1729
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,1731
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,1732
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,3586
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,3947
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,4416
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,4417
map_36_difficulty_0,trash,0,3120001,341,2.0,1,1,16,21,creature,4418
map_36_difficulty_0,boss_000163,1,3120002,11,2.0,1,1,21,22,creature,1763
map_36_difficulty_0,boss_000164,2,3120003,22,2.0,1,1,22,23,creature,646
map_36_difficulty_0,boss_000166,4,3120005,17,2.0,1,1,22,23,creature,647
map_36_difficulty_0,boss_000167,5,3120006,18,2.0,1,1,24,25,creature,639
map_43_difficulty_0,boss_000585,0,3130000,32,2.0,1,1,21,23,creature,3671
map_43_difficulty_0,trash,0,3130001,32,2.0,1,1,19,20,creature,3840
map_43_difficulty_0,trash,0,3130001,32,2.0,1,1,19,20,creature,5912
map_43_difficulty_0,boss_000586,1,3130002,18,2.0,1,1,22,24,creature,3669
map_43_difficulty_0,boss_000587,2,3130003,4,2.0,1,1,20,20,creature,3653
map_43_difficulty_0,boss_000588,3,3130004,7,2.0,1,1,23,24,creature,3670
map_43_difficulty_0,boss_000589,4,3130005,6,2.0,1,1,22,22,creature,3674
map_43_difficulty_0,boss_000590,5,3130006,5,2.0,1,1,23,24,creature,3673
map_43_difficulty_0,boss_000591,6,3130007,16,2.0,1,1,23,25,creature,5775
map_47_difficulty_0,boss_000438,0,3140000,91,2.0,1,1,28,31,creature,6168
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4425
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4427
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4435
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4436
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4437
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4438
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4440
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4442
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4511
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4512
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4514
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4515
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4516
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4517
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4518
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4519
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4520
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4522
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4523
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4525
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4530
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4531
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4532
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4538
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4541
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4623
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,4842
map_47_difficulty_0,trash,0,3140001,67,2.0,1,1,27,32,creature,6035
map_47_difficulty_0,boss_000439,1,3140002,3,2.0,1,1,32,32,creature,4424
map_47_difficulty_0,boss_000440,2,3140003,96,2.0,1,1,30,33,creature,4428
map_47_difficulty_0,boss_000441,3,3140004,27,2.0,1,1,33,34,creature,4420
map_47_difficulty_0,boss_000443,4,3140005,4,2.0,1,1,36,36,creature,4421
map_47_difficulty_0,boss_000883,5,3140006,24,2.0,1,1,34,35,creature,4422
map_48_difficulty_0,boss_000219,0,3150000,2,2.0,1,1,25,25,creature,4887
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4798
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4799
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4805
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4807
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4809
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4810
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4811
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4812
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4813
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4814
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4815
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4818
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4819
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4820
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4821
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4822
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4823
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4824
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4825
map_48_difficulty_0,trash,0,3150001,135,2.0,1,1,23,27,creature,4827
map_48_difficulty_0,boss_000220,1,3150002,17,2.0,1,1,26,27,creature,4831
map_48_difficulty_0,boss_000221,2,3150003,26,2.0,1,1,27,28,creature,6243
map_48_difficulty_0,boss_000222,3,3150004,6,2.0,1,1,26,27,creature,12902
map_48_difficulty_0,boss_000224,4,3150005,11,2.0,1,1,27,29,creature,4830
map_48_difficulty_0,boss_000225,5,3150006,16,2.0,1,1,28,29,creature,4832
map_48_difficulty_0,boss_000226,6,3150007,5,2.0,1,1,31,31,creature,4829
map_70_difficulty_0,boss_000547,0,3160000,26,2.0,1,1,40,41,creature,6910
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4847
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4848
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4849
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4850
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4851
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4852
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4853
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4855
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4860
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4861
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,4863
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,6907
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,6908
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7012
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7022
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7023
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7030
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7175
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7290
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7320
map_70_difficulty_0,trash,0,3160001,342,2.0,1,1,35,45,creature,7321
map_70_difficulty_0,boss_000548,1,3160002,58,2.0,1,1,41,43,creature,6906
map_70_difficulty_0,boss_000549,2,3160003,23,2.0,1,1,40,42,creature,7228
map_70_difficulty_0,boss_000551,3,3160004,10,2.0,1,1,45,45,creature,7206
map_70_difficulty_0,boss_000552,4,3160005,9,2.0,1,1,46,47,creature,7291
map_70_difficulty_0,boss_000553,5,3160006,9,2.0,1,1,46,47,creature,4854
map_90_difficulty_0,boss_000378,0,3170000,11,2.0,1,1,32,32,creature,7079
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6206
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6207
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6211
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6212
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6218
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6219
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6220
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6223
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6224
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6225
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6226
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6227
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6228
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6230
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6232
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6233
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6234
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6329
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6391
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6392
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,6407
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,7603
map_90_difficulty_0,trash,0,3170001,199,2.0,1,1,28,35,creature,7849
map_90_difficulty_0,boss_000380,1,3170002,18,2.0,1,1,33,34,creature,6235
map_90_difficulty_0,boss_000381,2,3170003,20,2.0,1,1,33,34,creature,6229
map_109_difficulty_0,boss_000485,0,3180000,36,2.0,1,1,51,52,creature,8580
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5226
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5228
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5256
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5259
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5263
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5267
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5269
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5270
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5271
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5273
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5277
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5280
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5283
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5291
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5708
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5711
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5712
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5713
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5714
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5715
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5716
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,5717
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,8319
map_109_difficulty_0,trash,0,3180001,390,2.0,1,1,46,54,creature,8384
map_109_difficulty_0,boss_000486,1,3180002,18,2.0,1,1,53,54,creature,5721
map_109_difficulty_0,boss_000488,3,3180004,7,2.0,1,1,55,55,creature,5710
map_109_difficulty_0,boss_000493,6,3180007,41,2.0,1,1,56,57,creature,5709
map_129_difficulty_0,boss_000435,0,3190000,6,2.0,1,1,41,41,creature,7357
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7327
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7328
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7329
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7332
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7335
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7337
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7341
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7342
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7345
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7347
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7348
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7352
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7353
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,7354
map_129_difficulty_0,trash,0,3190001,265,2.0,1,1,35,42,creature,14686
map_129_difficulty_0,boss_000436,1,3190002,16,2.0,1,1,41,42,creature,8567
map_129_difficulty_0,boss_000437,2,3190003,80,2.0,1,1,43,44,creature,7358
map_189_difficulty_0,boss_000444,0,3200000,6,2.0,1,1,34,34,creature,3983
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,3976
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4283
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4286
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4287
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4288
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4289
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4290
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4291
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4292
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4293
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4294
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4295
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4296
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4297
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4298
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4299
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4300
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4301
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4302
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4303
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4304
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4306
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4308
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,4540
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,6426
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,6427
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,6488
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,6489
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,6490
map_189_difficulty_0,trash,0,3200001,152,2.0,1,1,30,44,creature,14693
map_189_difficulty_0,boss_000445,1,3200002,13,2.0,1,1,35,35,creature,4543
map_189_difficulty_0,boss_000446,2,3200003,86,2.0,1,1,34,36,creature,3974
map_189_difficulty_0,boss_000447,3,3200004,19,2.0,1,1,38,39,creature,6487
map_189_difficulty_0,boss_000448,4,3200005,29,2.0,1,1,42,43,creature,3975
map_189_difficulty_0,boss_000449,5,3200006,3,2.0,1,1,41,41,creature,4542
map_189_difficulty_0,boss_000450,6,3200007,9,2.0,1,1,44,44,creature,3977
map_209_difficulty_0,boss_000593,0,3210000,70,2.0,1,1,46,49,creature,7795
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,5648
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,5649
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,5650
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7246
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7247
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7268
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7274
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7604
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7605
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7606
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7608
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,7797
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,8095
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,8120
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,10080
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,10081
map_209_difficulty_0,trash,0,3210001,15,2.0,1,1,45,50,creature,10082
map_209_difficulty_0,boss_000595,1,3210002,68,2.0,1,1,48,50,creature,8127
map_209_difficulty_0,boss_000596,2,3210003,86,2.0,1,1,45,49,creature,7272
map_209_difficulty_0,boss_000597,3,3210004,9,2.0,1,1,47,47,creature,7271
map_209_difficulty_0,boss_000600,4,3210005,6,2.0,1,1,50,50,creature,7267
map_229_difficulty_0,boss_000267,0,3220000,3,2.0,1,1,59,60,creature,9196
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9096
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9097
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9098
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9197
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9216
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9217
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9218
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9219
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9239
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9240
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9241
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9257
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9258
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9259
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9260
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9261
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9262
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9263
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9264
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9265
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9266
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9267
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9268
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9269
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9583
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9596
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9692
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9693
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9716
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9717
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9718
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9817
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9818
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,9819
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10083
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10263
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10317
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10318
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10319
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10366
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10372
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10374
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10376
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10447
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10509
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10762
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10814
map_229_difficulty_0,trash,0,3220001,60,2.0,1,1,57,63,creature,10899
map_229_difficulty_0,boss_000268,1,3220002,6,2.0,1,1,59,59,creature,9236
map_229_difficulty_0,boss_000269,2,3220003,8,2.0,1,1,59,61,creature,9237
map_229_difficulty_0,boss_000270,3,3220004,2,2.0,1,1,59,60,creature,10596
map_229_difficulty_0,boss_000272,4,3220005,2,2.0,1,1,60,60,creature,9736
map_229_difficulty_0,boss_000274,5,3220006,5,2.0,1,1,60,61,creature,10220
map_229_difficulty_0,boss_000275,6,3220007,21,2.0,1,1,60,62,creature,9568
map_229_difficulty_0,boss_000276,7,3220008,9,2.0,1,1,61,61,creature,9816
map_230_difficulty_0,boss_000227,0,3230000,17,2.0,1,1,52,53,creature,9018
map_230_difficulty_0,trash,0,3230001,238,2.0,1,1,51,59,creature,8889
map_230_difficulty_0,trash,0,3230001,238,2.0,1,1,51,59,creature,8890
