profile_id,map_id,difficulty_id,encounter_id,encounter_name,gameobject_entry,gameobject_name,loot_entry,spawn_guid,spawn_mask,spawn_count,difficulty_scope,association_method,association_source,direct_item_count,reference_item_count,valid,invalid_reason
,47,,,,2042,Fadeleaf,1731,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,47,,,,20920,Blueleaf Tuber,3338,,,15,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,47,,,,74447,Large Iron Bound Chest,4075,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,1622,Bruiseweed,1419,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,1732,Tin Vein,1503,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,1733,Silver Vein,1504,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,2045,Stranglekelp,1733,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,3689,Weapon Crate,404,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,13949,Pitted Iron Chest,2774,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,19018,Giant Clam,2959,,,27,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,75295,Large Iron Bound Chest,4074,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,75298,Large Solid Chest,4074,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,48,,,,177964,Fathom Stone,15100,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,1735,Iron Deposit,1505,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,2040,Mithril Deposit,1742,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,3707,Food Crate,9955,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,19903,Indurium Mineral Vein,3266,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,113757,Shadowforge Cache,4964,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,123329,Baelog\'s Chest,5066,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,125477,Conspicuous Urn,5201,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,126049,Magenta Cap Clusters,5212,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,128293,Magenta Cap Clusters,5212,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,131978,Large Mithril Bound Chest,5282,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,141979,Ancient Treasure,5730,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,70,,,,142088,Tablet of Will,5727,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,3659,Barrel of Melon Juice,2601,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,3695,Food Crate,2600,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,19020,Box of Assorted Parts,2955,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,74448,Large Solid Chest,4075,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,142344,Artificial Extrapolator,6799,,,47,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,90,,,,142477,Thermaplugg\'s Safe,6978,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,129,,,,1628,Grave Moss,1424,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,129,,,,2046,Goldthorn,1734,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,129,,,,75300,Large Solid Chest,4077,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,129,,,,142141,Arthas\' Tears,6150,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,1624,Kingsblood,1421,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,1628,Grave Moss,1424,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,2041,Liferoot,1730,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,2042,Fadeleaf,1731,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,2046,Goldthorn,1734,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,3703,Armor Crate,1619,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,3704,Weapon Crate,1618,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,19283,Compendium of the Fallen,3063,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,19284,Mythology of the Titans,3064,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,20726,Beginnings of the Undead Threat,3313,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,75296,Large Iron Bound Chest,4076,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,75299,Large Solid Chest,4076,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,75300,Large Solid Chest,4077,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,103664,Rituals of Power,4584,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,103820,Red Rocket,4669,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,189,,,,103821,Doan\'s Strongbox,4668,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,209,,,,128308,Shallow Grave,8367,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,209,,,,128403,Shallow Grave,8367,,,31,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,209,,,,141596,Witch Doctor\'s Chest,8498,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,153464,Large Solid Chest,9936,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,153469,Large Mithril Bound Chest,9936,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175245,Father Flame,13761,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175334,Bijou\'s Belongings,12841,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175382,Doomrigger\'s Coffer,12871,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175385,Darkstone Tablet,12881,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175588,Spire Spider Egg,13000,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175606,Spire Spider Egg,13000,,,23,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175785,Inconspicuous Documents,13201,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175886,Roughshod Pike,13340,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175949,Fifth Mosh\'aru Tablet,13366,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175950,Sixth Mosh\'aru Tablet,13367,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,175970,Unforged Runic Breastplate,13572,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,229,,,,176089,Unfired Plate Gauntlets,13574,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,160836,Relic Coffer,11105,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,160845,Dark Coffer,11103,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,161495,Secret Safe,161495,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,165658,Dark Iron Deposit,11213,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,165738,Dark Iron Ale Mug,11281,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,165739,Grim Guzzler Boar,11282,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,169243,Chest of The Seven,12260,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,173232,Blacksmithing Plans,11524,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,173234,Blacksmithing Plans,11525,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,230,,,,179553,Core Fragment,16570,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,175965,Frostwhisper\'s Embalming Fluid,13381,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,176484,The Deed to Brill,13800,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,176485,The Deed to Caer Darrow,13802,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,176486,The Deed to Southshore,13803,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,176487,The Deed to Tarren Mill,13801,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,289,,,,176944,Old Treasure Chest,14180,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180164,Sungrass,17201,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180165,Purple Lotus,17200,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180166,Mountain Silversage,17204,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180167,Golden Sansam,17202,,,15,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180168,Dreamfoil,17203,,,18,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180215,Hakkari Thorium Vein,17241,,,16,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180228,Jinxed Hoodoo Pile,17259,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180229,Jinxed Hoodoo Pile,17259,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,309,,,,180392,Full Jug,17331,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,153464,Large Solid Chest,9936,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,153469,Large Mithril Bound Chest,9936,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,175966,Enchanted Scarlet Thread,13382,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176112,Malor\'s Strongbox,13580,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176215,Cannonball Stack,13645,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176224,Supply Crate,13646,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176248,Premium Siabi Tobacco,5000,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176249,Scourge Data,13662,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176325,Blacksmithing Plans,13721,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,176327,Blacksmithing Plans,13722,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,,,177287,Unfinished Painting,14300,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,329,,script_HandleBothDead,HandleBothDead,181083,Sothos and Jarien\'s Heirlooms,17919,,,0,,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\EasternKingdoms\Stratholme\boss_jarien_and_sothos.cpp,0,0,True,
,329,,,,181085,Stratholme Supply Crate,17899,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,1734,Gold Vein,1506,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,2040,Mithril Deposit,1742,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,2045,Stranglekelp,1733,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,2047,Truesilver Deposit,5045,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,142143,Blindweed,6152,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,349,,,,142144,Ghost Mushroom,6312,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,409,,,,165658,Dark Iron Deposit,11213,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,409,,,,179703,Cache of the Firelord,16719,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,142144,Ghost Mushroom,6312,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,142145,Gromsblood,6313,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,175404,Rich Thorium Vein,12883,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179499,Ogre Tannin Basket,16518,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179501,Knot Thimblejack\'s Cache,16591,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179516,Fengus\'s Chest,16523,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179528,Warpwood Pod,16548,,,21,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179545,The Prince\'s Chest,16569,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179547,A Dusty Tome,16563,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,429,,,,179548,A Dusty Tome,16564,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,509,,,,180691,Scarab Coffer,17532,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,531,,,,180690,Large Scarab Coffer,17533,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,181768,Sealed Tome,18509,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,181845,Sealed Tome,18509,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,181846,Sealed Tome,18509,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,181847,Sealed Tome,18509,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,181848,Sealed Tome,18509,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,182199,Keanna\'s Log,19169,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,532,,,,185119,Dust Covered Chest,20712,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,534,,,,185557,Ancient Gem Vein,26862,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,540,,,,181671,Fel Horde Banner,18459,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,543,,,,185168,Reinforced Fel Iron Chest,21762,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,543,,,,185169,Reinforced Fel Iron Chest,21764,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
